name,type,start_time,duration,mosi,miso
"SPI","result",1.0802102559999918,3.352e-06,0xF0,0x89
"SPI","disable",1.0802136079999918,8e-09,,
"SPI","enable",1.0812068879999917,8e-09,,
"SPI","result",1.0812068959999916,3.36e-06,0xF0,0xD0
"SPI","result",1.0812102559999917,3.352e-06,0xF1,0x90
"SPI","disable",1.0812136079999917,8e-09,,
"SPI","enable",1.0822068879999915,8e-09,,
"SPI","result",1.0822068959999915,3.36e-06,0xF1,0xD3
"SPI","result",1.0822102559999915,3.352e-06,0xF2,0x97
"SPI","disable",1.0822136079999916,8e-09,,
"SPI","enable",1.0832068879999914,8e-09,,
"SPI","result",1.0832068959999914,3.36e-06,0xF2,0xD6
"SPI","result",1.0832102559999914,3.352e-06,0xF3,0x9E
"SPI","disable",1.0832136079999914,8e-09,,
"SPI","enable",1.0842068879999913,8e-09,,
"SPI","result",1.0842068959999913,3.36e-06,0xF3,0xD9
"SPI","result",1.0842102559999913,3.352e-06,0xF4,0xA5
"SPI","disable",1.0842136079999913,8e-09,,
"SPI","enable",1.0852068879999912,8e-09,,
"SPI","result",1.0852068959999912,3.36e-06,0xF4,0xDC
"SPI","result",1.0852102559999912,3.352e-06,0xF5,0xAC
"SPI","disable",1.0852136079999912,8e-09,,
"SPI","enable",1.086206887999991,8e-09,,
"SPI","result",1.086206895999991,3.36e-06,0xF5,0xDF
"SPI","result",1.086210255999991,3.352e-06,0xF6,0xB3
"SPI","disable",1.0862136079999911,8e-09,,
"SPI","enable",1.087206887999991,8e-09,,
"SPI","result",1.087206895999991,3.36e-06,0xF6,0xE2
"SPI","result",1.087210255999991,3.352e-06,0xF7,0xBA
"SPI","disable",1.087213607999991,8e-09,,
"SPI","enable",1.0882068879999909,8e-09,,
"SPI","result",1.0882068959999909,3.36e-06,0xF7,0xE5
"SPI","result",1.0882102559999909,3.352e-06,0xF8,0xC1
"SPI","disable",1.088213607999991,8e-09,,
"SPI","enable",1.0892068879999908,8e-09,,
"SPI","result",1.0892068959999908,3.36e-06,0xF8,0xE8
"SPI","result",1.0892102559999908,3.352e-06,0xF9,0xC8
"SPI","disable",1.0892136079999908,8e-09,,
"SPI","enable",1.0902068879999907,8e-09,,
"SPI","result",1.0902068959999907,3.36e-06,0xF9,0xEB
"SPI","result",1.0902102559999907,3.352e-06,0xFA,0xCF
"SPI","disable",1.0902136079999907,8e-09,,
"SPI","enable",1.0912068879999905,8e-09,,
"SPI","result",1.0912068959999905,3.36e-06,0xFA,0xEE
"SPI","result",1.0912102559999906,3.352e-06,0xFB,0xD6
"SPI","disable",1.0912136079999906,8e-09,,
"SPI","enable",1.0922068879999904,8e-09,,
"SPI","result",1.0922068959999904,3.36e-06,0xFB,0xF1
"SPI","result",1.0922102559999904,3.352e-06,0xFC,0xDD
"SPI","disable",1.0922136079999905,8e-09,,
"SPI","enable",1.0932068879999903,8e-09,,
"SPI","result",1.0932068959999903,3.36e-06,0xFC,0xF4
"SPI","result",1.0932102559999903,3.352e-06,0xFD,0xE4
"SPI","disable",1.0932136079999903,8e-09,,
"SPI","enable",1.0942068879999902,8e-09,,
"SPI","result",1.0942068959999902,3.36e-06,0xFD,0xF7
"SPI","result",1.0942102559999902,3.352e-06,0xFE,0xEB
"SPI","disable",1.0942136079999902,8e-09,,
"SPI","enable",1.09520688799999,8e-09,,
"SPI","result",1.09520689599999,3.36e-06,0xFE,0xFA
"SPI","result",1.0952102559999901,3.352e-06,0xFF,0xF2
"SPI","disable",1.0952136079999901,8e-09,,
"SPI","enable",1.09620688799999,8e-09,,
"SPI","result",1.09620689599999,3.36e-06,0xFF,0xFD
"SPI","result",1.09621025599999,3.352e-06,0x0,0xF9
"SPI","disable",1.09621360799999,8e-09,,
"SPI","enable",1.0972068879999899,8e-09,,
"SPI","result",1.0972068959999899,3.36e-06,0x0,0x0
"SPI","result",1.09721025599999,3.352e-06,0x01,0x0
"SPI","disable",1.09721360799999,8e-09,,
"SPI","enable",1.0982068879999898,8e-09,,
"SPI","result",1.0982068959999898,3.36e-06,0x01,0x3
"SPI","result",1.0982102559999898,3.352e-06,0x02,0x7
"SPI","disable",1.0982136079999898,8e-09,,
"SPI","enable",1.0992068879999897,8e-09,,
"SPI","result",1.0992068959999897,3.36e-06,0x02,0x6
"SPI","result",1.0992102559999897,3.352e-06,0x03,0xE
"SPI","disable",1.0992136079999897,8e-09,,
"SPI","enable",1.1002068879999896,8e-09,,
"SPI","result",1.1002068959999896,3.36e-06,0x03,0x9
"SPI","result",1.1002102559999896,3.352e-06,0x04,0x15
"SPI","disable",1.1002136079999896,8e-09,,
"SPI","enable",1.1012068879999894,8e-09,,
"SPI","result",1.1012068959999894,3.36e-06,0x04,0xC
"SPI","result",1.1012102559999895,3.352e-06,0x05,0x1C
"SPI","disable",1.1012136079999895,8e-09,,
"SPI","enable",1.1022068879999893,8e-09,,
"SPI","result",1.1022068959999893,3.36e-06,0x05,0xF
"SPI","result",1.1022102559999893,3.352e-06,0x06,0x23
"SPI","disable",1.1022136079999894,8e-09,,
"SPI","enable",1.1032068879999892,8e-09,,
"SPI","result",1.1032068959999892,3.36e-06,0x06,0x12
"SPI","result",1.1032102559999892,3.352e-06,0x07,0x2A
"SPI","disable",1.1032136079999892,8e-09,,
"SPI","enable",1.1042068879999891,8e-09,,
"SPI","result",1.1042068959999891,3.36e-06,0x07,0x15
"SPI","result",1.1042102559999891,3.352e-06,0x08,0x31
"SPI","disable",1.1042136079999891,8e-09,,
"SPI","enable",1.105206887999989,8e-09,,
"SPI","result",1.105206895999989,3.36e-06,0x08,0x18
"SPI","result",1.105210255999989,3.352e-06,0x09,0x38
"SPI","disable",1.105213607999989,8e-09,,
"SPI","enable",1.106206887999989,8e-09,,
"SPI","result",1.106206895999989,3.36e-06,0x09,0x1B
"SPI","result",1.106210255999989,3.352e-06,0x0A,0x3F
"SPI","disable",1.106213607999989,8e-09,,
"SPI","enable",1.1072068879999888,8e-09,,
"SPI","result",1.1072068959999888,3.36e-06,0x0A,0x1E
"SPI","result",1.1072102559999888,3.352e-06,0x0B,0x46
"SPI","disable",1.1072136079999888,8e-09,,
"SPI","enable",1.1082068879999887,8e-09,,
"SPI","result",1.1082068959999887,3.36e-06,0x0B,0x21
"SPI","result",1.1082102559999887,3.352e-06,0x0C,0x4D
"SPI","disable",1.1082136079999887,8e-09,,
"SPI","enable",1.1092068879999886,8e-09,,
"SPI","result",1.1092068959999886,3.36e-06,0x0C,0x24
"SPI","result",1.1092102559999886,3.352e-06,0x0D,0x54
"SPI","disable",1.1092136079999886,8e-09,,
"SPI","enable",1.1102068879999885,8e-09,,
"SPI","result",1.1102068959999885,3.36e-06,0x0D,0x27
"SPI","result",1.1102102559999885,3.352e-06,0x0E,0x5B
"SPI","disable",1.1102136079999885,8e-09,,
"SPI","enable",1.1112068879999883,8e-09,,
"SPI","result",1.1112068959999883,3.36e-06,0x0E,0x2A
"SPI","result",1.1112102559999883,3.352e-06,0x0F,0x62
"SPI","disable",1.1112136079999884,8e-09,,
"SPI","enable",1.1122068879999882,8e-09,,
"SPI","result",1.1122068959999882,3.36e-06,0x0F,0x2D
"SPI","result",1.1122102559999882,3.352e-06,0x10,0x69
"SPI","disable",1.1122136079999883,8e-09,,
"SPI","enable",1.1132068879999881,8e-09,,
"SPI","result",1.1132068959999881,3.36e-06,0x10,0x30
"SPI","result",1.1132102559999881,3.352e-06,0x11,0x70
"SPI","disable",1.1132136079999881,8e-09,,
"SPI","enable",1.114206887999988,8e-09,,
"SPI","result",1.114206895999988,3.36e-06,0x11,0x33
"SPI","result",1.114210255999988,3.352e-06,0x12,0x77
"SPI","disable",1.114213607999988,8e-09,,
"SPI","enable",1.115206887999988,8e-09,,
"SPI","result",1.115206895999988,3.36e-06,0x12,0x36
"SPI","result",1.115210255999988,3.352e-06,0x13,0x7E
"SPI","disable",1.115213607999988,8e-09,,
"SPI","enable",1.1162068879999878,8e-09,,
"SPI","result",1.1162068959999878,3.36e-06,0x13,0x39
"SPI","result",1.1162102559999878,3.352e-06,0x14,0x85
"SPI","disable",1.1162136079999878,8e-09,,
"SPI","enable",1.1172068879999877,8e-09,,
"SPI","result",1.1172068959999877,3.36e-06,0x14,0x3C
"SPI","result",1.1172102559999877,3.352e-06,0x15,0x8C
"SPI","disable",1.1172136079999877,8e-09,,
"SPI","enable",1.1182068879999876,8e-09,,
"SPI","result",1.1182068959999876,3.36e-06,0x15,0x3F
"SPI","result",1.1182102559999876,3.352e-06,0x16,0x93
"SPI","disable",1.1182136079999876,8e-09,,
"SPI","enable",1.1192068879999875,8e-09,,
"SPI","result",1.1192068959999875,3.36e-06,0x16,0x42
"SPI","result",1.1192102559999875,3.352e-06,0x17,0x9A
"SPI","disable",1.1192136079999875,8e-09,,
"SPI","enable",1.1202068879999874,8e-09,,
"SPI","result",1.1202068959999874,3.36e-06,0x17,0x45
"SPI","result",1.1202102559999874,3.352e-06,0x18,0xA1
"SPI","disable",1.1202136079999874,8e-09,,
"SPI","enable",1.1212068879999872,8e-09,,
"SPI","result",1.1212068959999872,3.36e-06,0x18,0x48
"SPI","result",1.1212102559999872,3.352e-06,0x19,0xA8
"SPI","disable",1.1212136079999873,8e-09,,
"SPI","enable",1.1222068879999871,8e-09,,
"SPI","result",1.1222068959999871,3.36e-06,0x19,0x4B
"SPI","result",1.1222102559999871,3.352e-06,0x1A,0xAF
"SPI","disable",1.1222136079999872,8e-09,,
"SPI","enable",1.123206887999987,8e-09,,
"SPI","result",1.123206895999987,3.36e-06,0x1A,0x4E
"SPI","result",1.123210255999987,3.352e-06,0x1B,0xB6
"SPI","disable",1.123213607999987,8e-09,,
"SPI","enable",1.124206887999987,8e-09,,
"SPI","result",1.124206895999987,3.36e-06,0x1B,0x51
"SPI","result",1.124210255999987,3.352e-06,0x1C,0xBD
"SPI","disable",1.124213607999987,8e-09,,
"SPI","enable",1.1252068879999868,8e-09,,
"SPI","result",1.1252068959999868,3.36e-06,0x1C,0x54
"SPI","result",1.1252102559999868,3.352e-06,0x1D,0xC4
"SPI","disable",1.1252136079999868,8e-09,,
"SPI","enable",1.1262068879999867,8e-09,,
"SPI","result",1.1262068959999867,3.36e-06,0x1D,0x57
"SPI","result",1.1262102559999867,3.352e-06,0x1E,0xCB
"SPI","disable",1.1262136079999867,8e-09,,
"SPI","enable",1.1272068879999866,8e-09,,
"SPI","result",1.1272068959999866,3.36e-06,0x1E,0x5A
"SPI","result",1.1272102559999866,3.352e-06,0x1F,0xD2
"SPI","disable",1.1272136079999866,8e-09,,
"SPI","enable",1.1282068879999865,8e-09,,
"SPI","result",1.1282068959999865,3.36e-06,0x1F,0x5D
"SPI","result",1.1282102559999865,3.352e-06,0x20,0xD9
"SPI","disable",1.1282136079999865,8e-09,,
"SPI","enable",1.1292068879999864,8e-09,,
"SPI","result",1.1292068959999864,3.36e-06,0x20,0x60
"SPI","result",1.1292102559999864,3.352e-06,0x21,0xE0
"SPI","disable",1.1292136079999864,8e-09,,
"SPI","enable",1.1302068879999863,8e-09,,
"SPI","result",1.1302068959999862,3.36e-06,0x21,0x63
"SPI","result",1.1302102559999863,3.352e-06,0x22,0xE7
"SPI","disable",1.1302136079999863,8e-09,,
"SPI","enable",1.1312068879999861,8e-09,,
"SPI","result",1.1312068959999861,3.36e-06,0x22,0x66
"SPI","result",1.1312102559999861,3.352e-06,0x23,0xEE
"SPI","disable",1.1312136079999862,8e-09,,
"SPI","enable",1.132206887999986,8e-09,,
"SPI","result",1.132206895999986,3.36e-06,0x23,0x69
"SPI","result",1.132210255999986,3.352e-06,0x24,0xF5
"SPI","disable",1.132213607999986,8e-09,,
"SPI","enable",1.133206887999986,8e-09,,
"SPI","result",1.133206895999986,3.36e-06,0x24,0x6C
"SPI","result",1.133210255999986,3.352e-06,0x25,0xFC
"SPI","disable",1.133213607999986,8e-09,,
"SPI","enable",1.1342068879999858,8e-09,,
"SPI","result",1.1342068959999858,3.36e-06,0x25,0x6F
"SPI","result",1.1342102559999858,3.352e-06,0x26,0x3
"SPI","disable",1.1342136079999858,8e-09,,
"SPI","enable",1.1352068879999857,8e-09,,
"SPI","result",1.1352068959999857,3.36e-06,0x26,0x72
"SPI","result",1.1352102559999857,3.352e-06,0x27,0xA
"SPI","disable",1.1352136079999857,8e-09,,
"SPI","enable",1.1362068879999856,8e-09,,
"SPI","result",1.1362068959999856,3.36e-06,0x27,0x75
"SPI","result",1.1362102559999856,3.352e-06,0x28,0x11
"SPI","disable",1.1362136079999856,8e-09,,
"SPI","enable",1.1372068879999855,8e-09,,
"SPI","result",1.1372068959999855,3.36e-06,0x28,0x78
"SPI","result",1.1372102559999855,3.352e-06,0x29,0x18
"SPI","disable",1.1372136079999855,8e-09,,
"SPI","enable",1.1382068879999854,8e-09,,
"SPI","result",1.1382068959999854,3.36e-06,0x29,0x7B
"SPI","result",1.1382102559999854,3.352e-06,0x2A,0x1F
"SPI","disable",1.1382136079999854,8e-09,,
"SPI","enable",1.1392068879999853,8e-09,,
"SPI","result",1.1392068959999853,3.36e-06,0x2A,0x7E
"SPI","result",1.1392102559999853,3.352e-06,0x2B,0x26
"SPI","disable",1.1392136079999853,8e-09,,
"SPI","enable",1.1402068879999852,8e-09,,
"SPI","result",1.1402068959999851,3.36e-06,0x2B,0x81
"SPI","result",1.1402102559999852,3.352e-06,0x2C,0x2D
"SPI","disable",1.1402136079999852,8e-09,,
"SPI","enable",1.141206887999985,8e-09,,
"SPI","result",1.141206895999985,3.36e-06,0x2C,0x84
"SPI","result",1.141210255999985,3.352e-06,0x2D,0x34
"SPI","disable",1.141213607999985,8e-09,,
"SPI","enable",1.142206887999985,8e-09,,
"SPI","result",1.142206895999985,3.36e-06,0x2D,0x87
"SPI","result",1.142210255999985,3.352e-06,0x2E,0x3B
"SPI","disable",1.142213607999985,8e-09,,
"SPI","enable",1.1432068879999848,8e-09,,
"SPI","result",1.1432068959999848,3.36e-06,0x2E,0x8A
"SPI","result",1.1432102559999848,3.352e-06,0x2F,0x42
"SPI","disable",1.1432136079999848,8e-09,,
"SPI","enable",1.1442068879999847,8e-09,,
"SPI","result",1.1442068959999847,3.36e-06,0x2F,0x8D
"SPI","result",1.1442102559999847,3.352e-06,0x30,0x49
"SPI","disable",1.1442136079999847,8e-09,,
"SPI","enable",1.1452068879999846,8e-09,,
"SPI","result",1.1452068959999846,3.36e-06,0x30,0x90
"SPI","result",1.1452102559999846,3.352e-06,0x31,0x50
"SPI","disable",1.1452136079999846,8e-09,,
"SPI","enable",1.1462068879999845,8e-09,,
"SPI","result",1.1462068959999845,3.36e-06,0x31,0x93
"SPI","result",1.1462102559999845,3.352e-06,0x32,0x57
"SPI","disable",1.1462136079999845,8e-09,,
"SPI","enable",1.1472068879999844,8e-09,,
"SPI","result",1.1472068959999844,3.36e-06,0x32,0x96
"SPI","result",1.1472102559999844,3.352e-06,0x33,0x5E
"SPI","disable",1.1472136079999844,8e-09,,
"SPI","enable",1.1482068879999843,8e-09,,
"SPI","result",1.1482068959999843,3.36e-06,0x33,0x99
"SPI","result",1.1482102559999843,3.352e-06,0x34,0x65
"SPI","disable",1.1482136079999843,8e-09,,
"SPI","enable",1.1492068879999842,8e-09,,
"SPI","result",1.1492068959999842,3.36e-06,0x34,0x9C
"SPI","result",1.1492102559999842,3.352e-06,0x35,0x6C
"SPI","disable",1.1492136079999842,8e-09,,
"SPI","enable",1.150206887999984,8e-09,,
"SPI","result",1.150206895999984,3.36e-06,0x35,0x9F
"SPI","result",1.150210255999984,3.352e-06,0x36,0x73
"SPI","disable",1.150213607999984,8e-09,,
"SPI","enable",1.151206887999984,8e-09,,
"SPI","result",1.151206895999984,3.36e-06,0x36,0xA2
"SPI","result",1.151210255999984,3.352e-06,0x37,0x7A
"SPI","disable",1.151213607999984,8e-09,,
"SPI","enable",1.1522068879999838,8e-09,,
"SPI","result",1.1522068959999838,3.36e-06,0x37,0xA5
"SPI","result",1.1522102559999838,3.352e-06,0x38,0x81
"SPI","disable",1.1522136079999838,8e-09,,
"SPI","enable",1.1532068879999837,8e-09,,
"SPI","result",1.1532068959999837,3.36e-06,0x38,0xA8
"SPI","result",1.1532102559999837,3.352e-06,0x39,0x88
"SPI","disable",1.1532136079999837,8e-09,,
"SPI","enable",1.1542068879999836,8e-09,,
"SPI","result",1.1542068959999836,3.36e-06,0x39,0xAB
"SPI","result",1.1542102559999836,3.352e-06,0x3A,0x8F
"SPI","disable",1.1542136079999836,8e-09,,
"SPI","enable",1.1552068879999835,8e-09,,
"SPI","result",1.1552068959999835,3.36e-06,0x3A,0xAE
"SPI","result",1.1552102559999835,3.352e-06,0x3B,0x96
"SPI","disable",1.1552136079999835,8e-09,,
"SPI","enable",1.1562068879999834,8e-09,,
"SPI","result",1.1562068959999834,3.36e-06,0x3B,0xB1
"SPI","result",1.1562102559999834,3.352e-06,0x3C,0x9D
"SPI","disable",1.1562136079999834,8e-09,,
"SPI","enable",1.1572068879999833,8e-09,,
"SPI","result",1.1572068959999833,3.36e-06,0x3C,0xB4
"SPI","result",1.1572102559999833,3.352e-06,0x3D,0xA4
"SPI","disable",1.1572136079999833,8e-09,,
"SPI","enable",1.1582068879999832,8e-09,,
"SPI","result",1.1582068959999832,3.36e-06,0x3D,0xB7
"SPI","result",1.1582102559999832,3.352e-06,0x3E,0xAB
"SPI","disable",1.1582136079999832,8e-09,,
"SPI","enable",1.159206887999983,8e-09,,
"SPI","result",1.159206895999983,3.36e-06,0x3E,0xBA
"SPI","result",1.159210255999983,3.352e-06,0x3F,0xB2
"SPI","disable",1.159213607999983,8e-09,,
"SPI","enable",1.160206887999983,8e-09,,
"SPI","result",1.160206895999983,3.36e-06,0x3F,0xBD
"SPI","result",1.160210255999983,3.352e-06,0x40,0xB9
"SPI","disable",1.160213607999983,8e-09,,
"SPI","enable",1.1612068879999828,8e-09,,
"SPI","result",1.1612068959999828,3.36e-06,0x40,0xC0
"SPI","result",1.1612102559999828,3.352e-06,0x41,0xC0
"SPI","disable",1.1612136079999829,8e-09,,
"SPI","enable",1.1622068879999827,8e-09,,
"SPI","result",1.1622068959999827,3.36e-06,0x41,0xC3
"SPI","result",1.1622102559999827,3.352e-06,0x42,0xC7
"SPI","disable",1.1622136079999827,8e-09,,
"SPI","enable",1.1632068879999826,8e-09,,
"SPI","result",1.1632068959999826,3.36e-06,0x42,0xC6
"SPI","result",1.1632102559999826,3.352e-06,0x43,0xCE
"SPI","disable",1.1632136079999826,8e-09,,
"SPI","enable",1.1642068879999825,8e-09,,
"SPI","result",1.1642068959999825,3.36e-06,0x43,0xC9
"SPI","result",1.1642102559999825,3.352e-06,0x44,0xD5
"SPI","disable",1.1642136079999825,8e-09,,
"SPI","enable",1.1652068879999824,8e-09,,
"SPI","result",1.1652068959999824,3.36e-06,0x44,0xCC
"SPI","result",1.1652102559999824,3.352e-06,0x45,0xDC
"SPI","disable",1.1652136079999824,8e-09,,
"SPI","enable",1.1662068879999823,8e-09,,
"SPI","result",1.1662068959999823,3.36e-06,0x45,0xCF
"SPI","result",1.1662102559999823,3.352e-06,0x46,0xE3
"SPI","disable",1.1662136079999823,8e-09,,
"SPI","enable",1.1672068879999822,8e-09,,
"SPI","result",1.1672068959999822,3.36e-06,0x46,0xD2
"SPI","result",1.1672102559999822,3.352e-06,0x47,0xEA
"SPI","disable",1.1672136079999822,8e-09,,
"SPI","enable",1.168206887999982,8e-09,,
"SPI","result",1.168206895999982,3.36e-06,0x47,0xD5
"SPI","result",1.168210255999982,3.352e-06,0x48,0xF1
"SPI","disable",1.168213607999982,8e-09,,
"SPI","enable",1.169206887999982,8e-09,,
"SPI","result",1.169206895999982,3.36e-06,0x48,0xD8
"SPI","result",1.169210255999982,3.352e-06,0x49,0xF8
"SPI","disable",1.169213607999982,8e-09,,
"SPI","enable",1.1702068879999818,8e-09,,
"SPI","result",1.1702068959999818,3.36e-06,0x49,0xDB
"SPI","result",1.1702102559999819,3.352e-06,0x4A,0xFF
"SPI","disable",1.1702136079999819,8e-09,,
"SPI","enable",1.1712068879999817,8e-09,,
"SPI","result",1.1712068959999817,3.36e-06,0x4A,0xDE
"SPI","result",1.1712102559999817,3.352e-06,0x4B,0x6
"SPI","disable",1.1712136079999818,8e-09,,
"SPI","enable",1.1722068879999816,8e-09,,
"SPI","result",1.1722068959999816,3.36e-06,0x4B,0xE1
"SPI","result",1.1722102559999816,3.352e-06,0x4C,0xD
"SPI","disable",1.1722136079999816,8e-09,,
"SPI","enable",1.1732068879999815,8e-09,,
"SPI","result",1.1732068959999815,3.36e-06,0x4C,0xE4
"SPI","result",1.1732102559999815,3.352e-06,0x4D,0x14
"SPI","disable",1.1732136079999815,8e-09,,
"SPI","enable",1.1742068879999814,8e-09,,
"SPI","result",1.1742068959999814,3.36e-06,0x4D,0xE7
"SPI","result",1.1742102559999814,3.352e-06,0x4E,0x1B
"SPI","disable",1.1742136079999814,8e-09,,
"SPI","enable",1.1752068879999813,8e-09,,
"SPI","result",1.1752068959999813,3.36e-06,0x4E,0xEA
"SPI","result",1.1752102559999813,3.352e-06,0x4F,0x22
"SPI","disable",1.1752136079999813,8e-09,,
"SPI","enable",1.1762068879999812,8e-09,,
"SPI","result",1.1762068959999812,3.36e-06,0x4F,0xED
"SPI","result",1.1762102559999812,3.352e-06,0x50,0x29
"SPI","disable",1.1762136079999812,8e-09,,
"SPI","enable",1.177206887999981,8e-09,,
"SPI","result",1.177206895999981,3.36e-06,0x50,0xF0
"SPI","result",1.177210255999981,3.352e-06,0x51,0x30
"SPI","disable",1.177213607999981,8e-09,,
"SPI","enable",1.178206887999981,8e-09,,
"SPI","result",1.178206895999981,3.36e-06,0x51,0xF3
"SPI","result",1.178210255999981,3.352e-06,0x52,0x37
"SPI","disable",1.178213607999981,8e-09,,
"SPI","enable",1.1792068879999809,8e-09,,
"SPI","result",1.1792068959999809,3.36e-06,0x52,0xF6
"SPI","result",1.1792102559999809,3.352e-06,0x53,0x3E
"SPI","disable",1.1792136079999809,8e-09,,
"SPI","enable",1.1802068879999807,8e-09,,
"SPI","result",1.1802068959999807,3.36e-06,0x53,0xF9
"SPI","result",1.1802102559999808,3.352e-06,0x54,0x45
"SPI","disable",1.1802136079999808,8e-09,,
"SPI","enable",1.1812068879999806,8e-09,,
"SPI","result",1.1812068959999806,3.36e-06,0x54,0xFC
"SPI","result",1.1812102559999806,3.352e-06,0x55,0x4C
"SPI","disable",1.1812136079999807,8e-09,,
"SPI","enable",1.1822068879999805,8e-09,,
"SPI","result",1.1822068959999805,3.36e-06,0x55,0xFF
"SPI","result",1.1822102559999805,3.352e-06,0x56,0x53
"SPI","disable",1.1822136079999805,8e-09,,
"SPI","enable",1.1832068879999804,8e-09,,
"SPI","result",1.1832068959999804,3.36e-06,0x56,0x2
"SPI","result",1.1832102559999804,3.352e-06,0x57,0x5A
"SPI","disable",1.1832136079999804,8e-09,,
"SPI","enable",1.1842068879999803,8e-09,,
"SPI","result",1.1842068959999803,3.36e-06,0x57,0x5
"SPI","result",1.1842102559999803,3.352e-06,0x58,0x61
"SPI","disable",1.1842136079999803,8e-09,,
"SPI","enable",1.1852068879999802,8e-09,,
"SPI","result",1.1852068959999802,3.36e-06,0x58,0x8
"SPI","result",1.1852102559999802,3.352e-06,0x59,0x68
"SPI","disable",1.1852136079999802,8e-09,,
"SPI","enable",1.18620688799998,8e-09,,
"SPI","result",1.18620689599998,3.36e-06,0x59,0xB
"SPI","result",1.18621025599998,3.352e-06,0x5A,0x6F
"SPI","disable",1.18621360799998,8e-09,,
"SPI","enable",1.18720688799998,8e-09,,
"SPI","result",1.18720689599998,3.36e-06,0x5A,0xE
"SPI","result",1.18721025599998,3.352e-06,0x5B,0x76
"SPI","disable",1.18721360799998,8e-09,,
"SPI","enable",1.1882068879999799,8e-09,,
"SPI","result",1.1882068959999799,3.36e-06,0x5B,0x11
"SPI","result",1.1882102559999799,3.352e-06,0x5C,0x7D
"SPI","disable",1.1882136079999799,8e-09,,
"SPI","enable",1.1892068879999798,8e-09,,
"SPI","result",1.1892068959999798,3.36e-06,0x5C,0x14
"SPI","result",1.1892102559999798,3.352e-06,0x5D,0x84
"SPI","disable",1.1892136079999798,8e-09,,
"SPI","enable",1.1902068879999796,8e-09,,
"SPI","result",1.1902068959999796,3.36e-06,0x5D,0x17
"SPI","result",1.1902102559999796,3.352e-06,0x5E,0x8B
"SPI","disable",1.1902136079999797,8e-09,,
"SPI","enable",1.1912068879999795,8e-09,,
"SPI","result",1.1912068959999795,3.36e-06,0x5E,0x1A
"SPI","result",1.1912102559999795,3.352e-06,0x5F,0x92
"SPI","disable",1.1912136079999796,8e-09,,
"SPI","enable",1.1922068879999794,8e-09,,
"SPI","result",1.1922068959999794,3.36e-06,0x5F,0x1D
"SPI","result",1.1922102559999794,3.352e-06,0x60,0x99
"SPI","disable",1.1922136079999794,8e-09,,
"SPI","enable",1.1932068879999793,8e-09,,
"SPI","result",1.1932068959999793,3.36e-06,0x60,0x20
"SPI","result",1.1932102559999793,3.352e-06,0x61,0xA0
"SPI","disable",1.1932136079999793,8e-09,,
"SPI","enable",1.1942068879999792,8e-09,,
"SPI","result",1.1942068959999792,3.36e-06,0x61,0x23
"SPI","result",1.1942102559999792,3.352e-06,0x62,0xA7
"SPI","disable",1.1942136079999792,8e-09,,
"SPI","enable",1.195206887999979,8e-09,,
"SPI","result",1.195206895999979,3.36e-06,0x62,0x26
"SPI","result",1.195210255999979,3.352e-06,0x63,0xAE
"SPI","disable",1.195213607999979,8e-09,,
"SPI","enable",1.196206887999979,8e-09,,
"SPI","result",1.196206895999979,3.36e-06,0x63,0x29
"SPI","result",1.196210255999979,3.352e-06,0x64,0xB5
"SPI","disable",1.196213607999979,8e-09,,
"SPI","enable",1.1972068879999789,8e-09,,
"SPI","result",1.1972068959999789,3.36e-06,0x64,0x2C
"SPI","result",1.1972102559999789,3.352e-06,0x65,0xBC
"SPI","disable",1.197213607999979,8e-09,,
"SPI","enable",1.1982068879999788,8e-09,,
"SPI","result",1.1982068959999788,3.36e-06,0x65,0x2F
"SPI","result",1.1982102559999788,3.352e-06,0x66,0xC3
"SPI","disable",1.1982136079999788,8e-09,,
"SPI","enable",1.1992068879999787,8e-09,,
"SPI","result",1.1992068959999787,3.36e-06,0x66,0x32
"SPI","result",1.1992102559999787,3.352e-06,0x67,0xCA
"SPI","disable",1.1992136079999787,8e-09,,
"SPI","enable",1.2002068879999785,8e-09,,
"SPI","result",1.2002068959999785,3.36e-06,0x67,0x35
"SPI","result",1.2002102559999785,3.352e-06,0x68,0xD1
"SPI","disable",1.2002136079999786,8e-09,,
"SPI","enable",1.2012068879999784,8e-09,,
"SPI","result",1.2012068959999784,3.36e-06,0x68,0x38
"SPI","result",1.2012102559999784,3.352e-06,0x69,0xD8
"SPI","disable",1.2012136079999784,8e-09,,
"SPI","enable",1.2022068879999783,8e-09,,
"SPI","result",1.2022068959999783,3.36e-06,0x69,0x3B
"SPI","result",1.2022102559999783,3.352e-06,0x6A,0xDF
"SPI","disable",1.2022136079999783,8e-09,,
"SPI","enable",1.2032068879999782,8e-09,,
"SPI","result",1.2032068959999782,3.36e-06,0x6A,0x3E
"SPI","result",1.2032102559999782,3.352e-06,0x6B,0xE6
"SPI","disable",1.2032136079999782,8e-09,,
"SPI","enable",1.204206887999978,8e-09,,
"SPI","result",1.204206895999978,3.36e-06,0x6B,0x41
"SPI","result",1.204210255999978,3.352e-06,0x6C,0xED
"SPI","disable",1.2042136079999781,8e-09,,
"SPI","enable",1.205206887999978,8e-09,,
"SPI","result",1.205206895999978,3.36e-06,0x6C,0x44
"SPI","result",1.205210255999978,3.352e-06,0x6D,0xF4
"SPI","disable",1.205213607999978,8e-09,,
"SPI","enable",1.2062068879999779,8e-09,,
